file_name,title,shot,kmeans_cluster,hdbscan_cluster,hdbscan_membership_prob
SG117664.JPEG,어느날 절친이 남자가 되어버렸다,cu_trg,14,0,1.0
SG148808.JPEG,심술100단 시리즈,fs_trg,3,0,1.0
SD068597.JPEG,이현세 극화시리즈,ms_trg,7,0,0.9003578948887846
SD129429.JPEG,편지창조,ms_trg,2,-1,0.0
SG178073.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SD129281.JPEG,편지창조,ms_trg,6,0,0.9913058447039401
SG178273.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SG112519.JPEG,사랑을 피하여,cu_trg,1,0,1.0
SG178108.JPEG,전학생은 외계인,cu_trg,8,0,0.8933340782454577
SG178164.JPEG,전학생은 외계인,ms_trg,8,0,1.0
SD134496.JPEG,만인지상,ms_trg,5,0,1.0
SD115124.JPEG,여기사는 더 이상 검을 들지 않았다,ms_trg,5,0,0.8926998450505095
SG112888.JPEG,사랑을 피하여,ms_trg,14,0,1.0
SG178186.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SD072870.JPEG,상자 속 1/36,ms_trg,11,0,0.9829795724726024
SG178150.JPEG,전학생은 외계인,cu_trg,8,0,0.9464085030401399
SD082139.JPEG,몽홀,ms_trg,15,0,0.977390279219747
SG112876.JPEG,사랑을 피하여,ms_trg,14,0,1.0
SG171949.JPEG,야수,cu_trg,17,0,0.9699098433455323
SE084799.JPEG,다정종합병원,cu_trg,11,0,1.0
SD082551.JPEG,몽홀,cu_trg,15,0,0.9227082263126731
SD092468.JPEG,마이 러블리 투투,ms_trg,1,0,1.0
SG117851.JPEG,어느날 절친이 남자가 되어버렸다,ms_trg,11,-1,0.0
SG112527.JPEG,사랑을 피하여,ms_trg,1,0,0.9069368750512434
SG117996.JPEG,어느날 절친이 남자가 되어버렸다,cu_trg,11,0,0.9853795521901129
SD127298.JPEG,너에게 하고 싶은 말,ms_trg,16,0,0.9421371225024089
SG149252.JPEG,심술100단 시리즈,fs_trg,12,0,0.9917124821517206
SD072936.JPEG,면사포를 쓰고픈 남자,ms_trg,14,0,1.0
SD082300.JPEG,몽홀,ms_trg,5,0,1.0
SD104810.JPEG,오세영 창작 극화 시리즈,ms_trg,0,-1,0.0
SE084664.JPEG,다정종합병원,cu_trg,6,0,1.0
SD068632.JPEG,이현세 극화시리즈,ms_trg,0,-1,0.0
SD103966.JPEG,오세영 창작 극화 시리즈,cu_trg,5,0,0.8755899485028118
SD072642.JPEG,상자 속 1/36,cu_trg,11,0,1.0
SG178087.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SG148973.JPEG,심술100단 시리즈,fs_trg,12,0,1.0
SD082438.JPEG,몽홀,cu_trg,5,0,1.0
SD082773.JPEG,몽홀,ms_trg,5,0,1.0
SG117907.JPEG,어느날 절친이 남자가 되어버렸다,ms_trg,11,0,1.0
SD075125.JPEG,우렁각시,ms_trg,19,0,1.0
SD127432.JPEG,너에게 하고 싶은 말,fs_trg,6,-1,0.0
SG170965.JPEG,야수,cu_trg,10,0,1.0
SG178257.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SG171079.JPEG,야수,ms_trg,13,0,0.8413384555246425
SG149001.JPEG,심술100단 시리즈,fs_trg,12,0,1.0
SG149052.JPEG,심술100단 시리즈,fs_trg,12,0,1.0
SG171800.JPEG,야수,ms_trg,17,0,1.0
SD092750.JPEG,마이 러블리 투투,ms_trg,18,0,0.9921289140011947
SG148609.JPEG,심술100단 시리즈,ms_trg,12,0,0.9679090455075985
SD068675.JPEG,이현세 극화시리즈,cu_trg,10,0,1.0
SG149264.JPEG,심술100단 시리즈,fs_trg,12,0,0.9026268964900084
SG149067.JPEG,심술100단 시리즈,fs_trg,12,0,1.0
SG117687.JPEG,어느날 절친이 남자가 되어버렸다,ms_trg,11,0,1.0
SD129643.JPEG,편지창조,ms_trg,16,0,0.9349674812734644
SG148765.JPEG,심술100단 시리즈,fs_trg,3,0,0.9935587144909162
SG117744.JPEG,어느날 절친이 남자가 되어버렸다,ms_trg,19,0,0.8983371782904574
SD072903.JPEG,상자 속 1/36,ms_trg,19,0,1.0
SG177979.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SD068830.JPEG,이현세 극화시리즈,fs_trg,13,-1,0.0
SE084652.JPEG,다정종합병원,ms_trg,10,0,1.0
SG112884.JPEG,사랑을 피하여,fs_trg,13,-1,0.0
SG171033.JPEG,야수,cu_trg,10,0,1.0
SG149335.JPEG,심술100단 시리즈,fs_trg,12,0,1.0
SG112923.JPEG,사랑을 피하여,ms_trg,6,-1,0.0
SD104726.JPEG,오세영 창작 극화 시리즈,ms_trg,5,0,0.8648542417112851
SD104995.JPEG,오세영 창작 극화 시리즈,fs_trg,0,-1,0.0
SD068486.JPEG,이현세 극화시리즈,ms_trg,7,0,0.8551001915645374
SG149124.JPEG,심술100단 시리즈,fs_trg,12,0,1.0
SG178158.JPEG,전학생은 외계인,ms_trg,18,-1,0.0
SD092238.JPEG,관계의 우로보로스,ms_trg,6,0,0.8611673457156965
SG171019.JPEG,야수,ms_trg,10,0,0.9770876371009554
SG171083.JPEG,야수,cu_trg,10,0,1.0
SD068461.JPEG,이현세 극화시리즈,fs_trg,13,-1,0.0
SD105239.JPEG,오세영 창작 극화 시리즈,ms_trg,0,-1,0.0
SD092744.JPEG,마이 러블리 투투,ms_trg,4,0,1.0
SD082186.JPEG,몽홀,ms_trg,15,0,1.0
SG149362.JPEG,심술100단 시리즈,ms_trg,12,0,1.0
SG171655.JPEG,야수,cu_trg,17,0,1.0
SG149009.JPEG,심술100단 시리즈,fs_trg,12,0,1.0
SG148741.JPEG,심술100단 시리즈,fs_trg,3,0,0.8616566305718346
SG117699.JPEG,어느날 절친이 남자가 되어버렸다,ms_trg,14,0,1.0
SD129153.JPEG,편지창조,cu_trg,6,0,0.9707660098296108
SD094081.JPEG,빨간자전거(인터넷연재판),ms_trg,2,0,0.916940785294528
SG064466.JPEG,40억 vs 1,ms_trg,8,0,0.8434867250438878
SD092742.JPEG,마이 러블리 투투,ms_trg,1,0,1.0
SG064504.JPEG,40억 vs 1,fs_trg,4,0,0.9354371215315105
SG124046.JPEG,잉어님과 떡볶이,ms_trg,16,-1,0.0
SD068122.JPEG,임꺽정 (완전판),ms_trg,5,-1,0.0
SG178313.JPEG,전학생은 외계인,ms_trg,8,0,1.0
SG112597.JPEG,사랑을 피하여,ms_trg,19,0,1.0
SD104704.JPEG,오세영 창작 극화 시리즈,ms_trg,0,0,0.8640393155936736
SD134381.JPEG,만인지상,cu_trg,10,-1,0.0
SG148801.JPEG,심술100단 시리즈,ms_trg,12,0,0.8968047378891442
SE084929.JPEG,다정종합병원,ms_trg,18,0,0.9912085884531283
SG112899.JPEG,사랑을 피하여,ms_trg,2,0,0.9546503718458378
SG149126.JPEG,심술100단 시리즈,fs_trg,12,0,1.0
SG177983.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SG178225.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SG178266.JPEG,전학생은 외계인,ms_trg,8,0,1.0
SD087304.JPEG,보이지 않는 사람,ms_trg,6,0,1.0
SG149075.JPEG,심술100단 시리즈,fs_trg,12,0,0.976038372688643
SG064427.JPEG,40억 vs 1,fs_trg,13,-1,0.0
SG149171.JPEG,심술100단 시리즈,fs_trg,12,0,0.9932014030576599
SG148856.JPEG,심술100단 시리즈,fs_trg,3,0,1.0
SD068678.JPEG,이현세 극화시리즈,ms_trg,0,-1,0.0
SD082214.JPEG,몽홀,cu_trg,15,0,1.0
SG112515.JPEG,사랑을 피하여,ms_trg,14,0,1.0
SD129590.JPEG,편지창조,cu_trg,6,0,1.0
SG112807.JPEG,사랑을 피하여,ms_trg,14,0,1.0
SD068784.JPEG,이현세 극화시리즈,cu_trg,0,0,0.9168203912639097
SG177985.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SD094190.JPEG,빨간자전거(인터넷연재판),ms_trg,2,0,0.9194855310587954
SG178379.JPEG,전학생은 외계인,ms_trg,8,0,1.0
SG178121.JPEG,전학생은 외계인,cu_trg,11,0,1.0
SD127389.JPEG,너에게 하고 싶은 말,ms_trg,19,0,1.0
SD113740.JPEG,레벨업닥터 최기석,ms_trg,9,0,0.9333882128406779
SD094257.JPEG,빨간자전거(인터넷연재판),fs_trg,0,-1,0.0
SG112870.JPEG,사랑을 피하여,ms_trg,14,0,1.0
SD087309.JPEG,보이지 않는 사람,ms_trg,2,0,0.8832125513972702
SG117701.JPEG,어느날 절친이 남자가 되어버렸다,ms_trg,14,0,1.0
SD072872.JPEG,상자 속 1/36,cu_trg,11,0,1.0
SG112502.JPEG,사랑을 피하여,ms_trg,14,0,1.0
SG112552.JPEG,사랑을 피하여,fs_trg,13,1,1.0
SD113865.JPEG,레벨업닥터 최기석,ms_trg,9,0,1.0
SD082118.JPEG,몽홀,ms_trg,15,0,1.0
SD092465.JPEG,마이 러블리 투투,ms_trg,11,0,1.0
SG171750.JPEG,야수,ms_trg,6,0,0.9828686401222119
SG171751.JPEG,야수,ms_trg,6,0,1.0
SD127344.JPEG,너에게 하고 싶은 말,ms_trg,11,0,1.0
SG112696.JPEG,사랑을 피하여,ms_trg,6,0,0.8971244982708798
SD081139.JPEG,최면술사에겐 비밀보호 의무가 없다,cu_trg,17,0,1.0
SG112460.JPEG,사랑을 피하여,ms_trg,1,0,0.9600496364972496
SD129565.JPEG,편지창조,cu_trg,6,0,0.8813100706726198
SD105147.JPEG,오세영 창작 극화 시리즈,cu_trg,15,0,1.0
SD068604.JPEG,이현세 극화시리즈,fs_trg,13,-1,0.0
SG149173.JPEG,심술100단 시리즈,fs_trg,12,0,0.8958074794653408
SG117679.JPEG,어느날 절친이 남자가 되어버렸다,ms_trg,4,0,1.0
SD068645.JPEG,이현세 극화시리즈,ms_trg,7,0,0.9962109460680414
SG149317.JPEG,심술100단 시리즈,fs_trg,12,0,1.0
SD127380.JPEG,너에게 하고 싶은 말,ms_trg,4,0,0.9815957972676066
SD092520.JPEG,마이 러블리 투투,ms_trg,14,0,1.0
SD075001.JPEG,우렁각시,ms_trg,19,0,0.9306689402583863
SG149281.JPEG,심술100단 시리즈,fs_trg,12,0,1.0
SD068433.JPEG,임꺽정 (완전판),fs_trg,0,-1,0.0
SD127644.JPEG,너에게 하고 싶은 말,ms_trg,19,0,0.9090084774110803
SD092295.JPEG,관계의 우로보로스,ms_trg,19,0,1.0
SG064510.JPEG,40억 vs 1,cu_trg,6,0,1.0
SD087200.JPEG,보이지 않는 사람,ms_trg,6,0,1.0
SE084786.JPEG,다정종합병원,ms_trg,6,0,1.0
SG112798.JPEG,사랑을 피하여,ms_trg,13,1,1.0
SG117730.JPEG,어느날 절친이 남자가 되어버렸다,ms_trg,19,0,0.9319358065805393
SD086918.JPEG,보이지 않는 사람,ms_trg,2,0,0.8715808551191017
SG177980.JPEG,전학생은 외계인,ms_trg,8,0,1.0
SD105033.JPEG,오세영 창작 극화 시리즈,ms_trg,0,0,0.8786688644609545
SG117758.JPEG,어느날 절친이 남자가 되어버렸다,fs_trg,19,0,1.0
SD105028.JPEG,오세영 창작 극화 시리즈,ms_trg,5,0,0.8932662695747817
SE084925.JPEG,다정종합병원,ms_trg,11,0,1.0
SG178232.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SD105256.JPEG,오세영 창작 극화 시리즈,ms_trg,0,0,0.8691618000453422
SG117645.JPEG,어느날 절친이 남자가 되어버렸다,ms_trg,14,0,1.0
SE084909.JPEG,다정종합병원,ms_trg,6,0,0.9936122344367698
SD129635.JPEG,편지창조,ms_trg,11,0,0.9169521596403651
SG171907.JPEG,야수,cu_trg,17,0,1.0
SG064420.JPEG,40억 vs 1,ms_trg,6,0,0.9619575887825708
SG171535.JPEG,야수,ms_trg,5,0,0.9247374935788744
SE084690.JPEG,다정종합병원,cu_trg,10,0,1.0
SD127338.JPEG,너에게 하고 싶은 말,cu_trg,11,0,1.0
SG112643.JPEG,사랑을 피하여,cu_trg,14,0,1.0
SG112494.JPEG,사랑을 피하여,fs_trg,15,0,0.9150653976394205
SD068710.JPEG,이현세 극화시리즈,fs_trg,13,1,1.0
SD127454.JPEG,너에게 하고 싶은 말,fs_trg,19,0,0.9530929857970938
SD105094.JPEG,오세영 창작 극화 시리즈,ms_trg,0,-1,0.0
SD114782.JPEG,여기사는 더 이상 검을 들지 않았다,ms_trg,4,0,1.0
SE084744.JPEG,다정종합병원,cu_trg,10,0,1.0
SG112448.JPEG,사랑을 피하여,ms_trg,4,0,0.8845301084190109
SG177996.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SG112547.JPEG,사랑을 피하여,ms_trg,6,0,0.864983519072216
SG149211.JPEG,심술100단 시리즈,fs_trg,12,0,1.0
SE084826.JPEG,다정종합병원,ms_trg,6,0,1.0
SD113840.JPEG,레벨업닥터 최기석,ms_trg,9,0,1.0
SD092467.JPEG,마이 러블리 투투,ms_trg,18,0,1.0
SG064264.JPEG,40억 vs 1,ms_trg,19,0,1.0
SG149085.JPEG,심술100단 시리즈,fs_trg,12,0,1.0
SG149318.JPEG,심술100단 시리즈,fs_trg,12,0,1.0
SG171598.JPEG,야수,fs_trg,13,1,1.0
SE084674.JPEG,다정종합병원,cu_trg,6,0,1.0
SD129179.JPEG,편지창조,ms_trg,2,-1,0.0
SD092470.JPEG,마이 러블리 투투,ms_trg,1,0,1.0
SD072760.JPEG,상자 속 1/36,ms_trg,19,0,0.9694364026098209
SD080911.JPEG,최면술사에겐 비밀보호 의무가 없다,ms_trg,6,0,0.8515601576180312
SG171643.JPEG,야수,ms_trg,10,0,0.9703556181088792
SG178074.JPEG,전학생은 외계인,ms_trg,8,0,0.9063495093578949
SD092560.JPEG,마이 러블리 투투,ms_trg,1,0,1.0
SD087311.JPEG,보이지 않는 사람,ms_trg,2,0,0.9662215899013386
SG064527.JPEG,40억 vs 1,fs_trg,4,0,0.9354371215315105
SG171145.JPEG,야수,fs_trg,18,0,0.8808768408840063
SG112617.JPEG,사랑을 피하여,ms_trg,13,1,1.0
SD082471.JPEG,몽홀,cu_trg,5,0,0.9420266051961435
SG112564.JPEG,사랑을 피하여,ms_trg,14,0,1.0
SD092525.JPEG,마이 러블리 투투,ms_trg,1,0,1.0
SD105043.JPEG,오세영 창작 극화 시리즈,ms_trg,0,0,0.8444231226949483
SG170961.JPEG,야수,ms_trg,5,0,0.9212860868388668
SE084724.JPEG,다정종합병원,ms_trg,2,0,1.0
SG171570.JPEG,야수,cu_trg,17,0,1.0
SD082665.JPEG,몽홀,ms_trg,5,0,0.9630500137063364
SD086823.JPEG,보이지 않는 사람,ms_trg,13,1,1.0
SG117756.JPEG,어느날 절친이 남자가 되어버렸다,ms_trg,4,0,1.0
SD082155.JPEG,몽홀,cu_trg,15,0,1.0
SD104735.JPEG,오세영 창작 극화 시리즈,cu_trg,5,0,0.9322226121609205
SD127474.JPEG,너에게 하고 싶은 말,cu_trg,11,0,1.0
SD082681.JPEG,몽홀,ms_trg,5,0,1.0
SD080707.JPEG,최면술사에겐 비밀보호 의무가 없다,ms_trg,6,0,0.99776091365896
SG112649.JPEG,사랑을 피하여,ms_trg,14,0,0.9900758842598889
SD068766.JPEG,이현세 극화시리즈,ms_trg,7,0,0.9253235548593945
SG117815.JPEG,어느날 절친이 남자가 되어버렸다,ms_trg,11,0,1.0
SD115067.JPEG,여기사는 더 이상 검을 들지 않았다,ms_trg,4,0,0.9900969182328133
SD092737.JPEG,마이 러블리 투투,ms_trg,1,0,1.0
SG112437.JPEG,사랑을 피하여,ms_trg,1,0,0.9235431000531553
SD113567.JPEG,레벨업닥터 최기석,fs_trg,9,0,0.9005539932924874
SD105004.JPEG,오세영 창작 극화 시리즈,ms_trg,0,-1,0.0
SD134601.JPEG,만인지상,ms_trg,15,0,0.971105748904402
SG117735.JPEG,어느날 절친이 남자가 되어버렸다,ms_trg,19,0,1.0
SD087105.JPEG,보이지 않는 사람,ms_trg,18,0,0.9999469656982264
SD113881.JPEG,레벨업닥터 최기석,ms_trg,9,0,1.0
SD092781.JPEG,마이 러블리 투투,ms_trg,1,0,1.0
SG064458.JPEG,40억 vs 1,ms_trg,16,0,0.9688550178348718
SG178027.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SD115079.JPEG,여기사는 더 이상 검을 들지 않았다,ms_trg,4,0,1.0
SG149324.JPEG,심술100단 시리즈,fs_trg,12,0,1.0
SG112480.JPEG,사랑을 피하여,cu_trg,14,0,1.0
SD113948.JPEG,레벨업닥터 최기석,ms_trg,18,0,0.856327115535676
SG112776.JPEG,사랑을 피하여,ms_trg,13,1,1.0
SD082754.JPEG,몽홀,cu_trg,5,0,1.0
SG178312.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SG149348.JPEG,심술100단 시리즈,fs_trg,12,0,1.0
SD068673.JPEG,이현세 극화시리즈,fs_trg,0,-1,0.0
SD068884.JPEG,이현세 극화시리즈,cu_trg,7,0,1.0
SG178054.JPEG,전학생은 외계인,ms_trg,8,0,1.0
SD127377.JPEG,너에게 하고 싶은 말,ms_trg,18,0,0.8945904046922555
SG064260.JPEG,40억 vs 1,fs_trg,0,-1,0.0
SG148834.JPEG,심술100단 시리즈,fs_trg,3,0,1.0
SG112719.JPEG,사랑을 피하여,ms_trg,19,0,0.8697568824655012
SD105039.JPEG,오세영 창작 극화 시리즈,cu_trg,7,0,1.0
SD068820.JPEG,이현세 극화시리즈,cu_trg,7,0,1.0
SD104241.JPEG,오세영 창작 극화 시리즈,ms_trg,7,0,0.8898787390151484
SD105012.JPEG,오세영 창작 극화 시리즈,ms_trg,0,0,0.9125036753291631
SE084867.JPEG,다정종합병원,ms_trg,6,0,1.0
SD129553.JPEG,편지창조,ms_trg,9,0,0.8546832415878033
SD082168.JPEG,몽홀,ms_trg,15,0,1.0
SD127492.JPEG,너에게 하고 싶은 말,ms_trg,11,0,1.0
SG178117.JPEG,전학생은 외계인,ms_trg,8,0,1.0
SE084711.JPEG,다정종합병원,ms_trg,6,0,1.0
SD127716.JPEG,너에게 하고 싶은 말,ms_trg,6,0,0.970655305904541
SD104729.JPEG,오세영 창작 극화 시리즈,ms_trg,18,0,0.862217363010465
SG112604.JPEG,사랑을 피하여,ms_trg,14,0,1.0
SD092649.JPEG,마이 러블리 투투,ms_trg,1,0,1.0
SG112453.JPEG,사랑을 피하여,ms_trg,14,0,1.0
SD113727.JPEG,레벨업닥터 최기석,ms_trg,9,0,1.0
SG148988.JPEG,심술100단 시리즈,ms_trg,12,0,0.9853849195007586
SG112887.JPEG,사랑을 피하여,ms_trg,6,0,0.9118188615527387
SG112779.JPEG,사랑을 피하여,ms_trg,13,1,0.9874511312202067
SG178293.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SG064413.JPEG,40억 vs 1,cu_trg,6,0,1.0
SG171270.JPEG,야수,ms_trg,16,0,0.8466333874456337
SD092757.JPEG,마이 러블리 투투,ms_trg,6,0,1.0
SD072683.JPEG,상자 속 1/36,ms_trg,11,0,1.0
SG112661.JPEG,사랑을 피하여,ms_trg,14,0,1.0
SG171608.JPEG,야수,cu_trg,17,0,0.9896812603912177
SG178265.JPEG,전학생은 외계인,ms_trg,8,0,1.0
SG149246.JPEG,심술100단 시리즈,ms_trg,12,0,1.0
SG117663.JPEG,어느날 절친이 남자가 되어버렸다,ms_trg,14,0,1.0
SG149267.JPEG,심술100단 시리즈,fs_trg,12,0,0.9817476866434541
SG171930.JPEG,야수,cu_trg,10,0,1.0
SD115114.JPEG,여기사는 더 이상 검을 들지 않았다,ms_trg,4,0,1.0
SD068558.JPEG,이현세 극화시리즈,ms_trg,17,0,0.9891961906604217
SG149398.JPEG,심술100단 시리즈,ms_trg,12,0,1.0
SD129551.JPEG,편지창조,ms_trg,9,0,0.8546832415878033
SE084788.JPEG,다정종합병원,cu_trg,11,0,0.9885170185174027
SG171119.JPEG,야수,cu_trg,6,0,1.0
SG149116.JPEG,심술100단 시리즈,fs_trg,12,0,1.0
SG112652.JPEG,사랑을 피하여,ms_trg,14,0,1.0
SD068885.JPEG,이현세 극화시리즈,cu_trg,7,0,0.9781631371537204
SG124193.JPEG,잉어님과 떡볶이,ms_trg,16,0,0.8727152787277626
SD068734.JPEG,이현세 극화시리즈,fs_trg,13,1,0.9869997909037979
SD092286.JPEG,관계의 우로보로스,ms_trg,14,0,1.0
SD094118.JPEG,빨간자전거(인터넷연재판),fs_trg,0,-1,0.0
SG148769.JPEG,심술100단 시리즈,fs_trg,3,0,1.0
SG112702.JPEG,사랑을 피하여,ms_trg,6,0,0.9676650925356658
SD068781.JPEG,이현세 극화시리즈,cu_trg,7,0,0.9947283345662395
SG178215.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SD082550.JPEG,몽홀,ms_trg,15,0,1.0
SG171253.JPEG,야수,cu_trg,10,0,1.0
SG148531.JPEG,심술100단 시리즈,cu_trg,3,0,0.8520011896443321
SG112430.JPEG,사랑을 피하여,ms_trg,2,0,0.967344510012407
SD114839.JPEG,여기사는 더 이상 검을 들지 않았다,ms_trg,4,0,1.0
SD082556.JPEG,몽홀,cu_trg,15,0,0.943431971190998
SD113891.JPEG,레벨업닥터 최기석,ms_trg,9,0,1.0
SD087014.JPEG,보이지 않는 사람,ms_trg,2,-1,0.0
SD104996.JPEG,오세영 창작 극화 시리즈,ms_trg,0,-1,0.0
SG171494.JPEG,야수,ms_trg,17,0,1.0
SG178110.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SE084906.JPEG,다정종합병원,ms_trg,6,0,1.0
SD114947.JPEG,여기사는 더 이상 검을 들지 않았다,ms_trg,4,0,1.0
SG170941.JPEG,야수,cu_trg,10,0,1.0
SG149382.JPEG,심술100단 시리즈,fs_trg,12,0,0.9904890200156818
SG171706.JPEG,야수,fs_trg,13,-1,0.0
SD115205.JPEG,여기사는 더 이상 검을 들지 않았다,ms_trg,9,0,1.0
SG178179.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SD092531.JPEG,마이 러블리 투투,ms_trg,1,0,1.0
SG112559.JPEG,사랑을 피하여,ms_trg,14,0,0.9848256557284824
SD068442.JPEG,임꺽정 (완전판),ms_trg,0,0,0.9130182318238191
SG117994.JPEG,어느날 절친이 남자가 되어버렸다,ms_trg,14,0,1.0
SD082709.JPEG,몽홀,cu_trg,15,0,1.0
SD082373.JPEG,몽홀,ms_trg,5,0,0.9134119548042137
SD134630.JPEG,만인지상,ms_trg,17,0,0.9083606000936099
SG112885.JPEG,사랑을 피하여,ms_trg,6,0,0.8772491217776336
SD082208.JPEG,몽홀,ms_trg,15,0,1.0
SG149018.JPEG,심술100단 시리즈,fs_trg,12,0,1.0
SD115206.JPEG,여기사는 더 이상 검을 들지 않았다,ms_trg,4,0,1.0
SE084692.JPEG,다정종합병원,cu_trg,6,0,1.0
SG117854.JPEG,어느날 절친이 남자가 되어버렸다,cu_trg,14,0,1.0
SG178400.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SG178139.JPEG,전학생은 외계인,ms_trg,11,0,0.9239874306699549
SD127533.JPEG,너에게 하고 싶은 말,fs_trg,16,0,0.8880994908042329
SD082745.JPEG,몽홀,ms_trg,15,0,1.0
SD105106.JPEG,오세영 창작 극화 시리즈,cu_trg,5,0,0.8593885011303721
SG171964.JPEG,야수,ms_trg,18,0,0.8873451432616969
SG178079.JPEG,전학생은 외계인,cu_trg,8,0,0.9894560263463905
SG112469.JPEG,사랑을 피하여,fs_trg,15,0,0.858515699459523
SD114829.JPEG,여기사는 더 이상 검을 들지 않았다,ms_trg,4,0,1.0
SD127395.JPEG,너에게 하고 싶은 말,ms_trg,19,0,1.0
SG178090.JPEG,전학생은 외계인,ms_trg,8,0,1.0
SD082232.JPEG,몽홀,cu_trg,7,0,0.9858951835651535
SD104671.JPEG,오세영 창작 극화 시리즈,ms_trg,15,0,0.9641979976994679
SG178309.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SD092594.JPEG,마이 러블리 투투,ms_trg,14,0,1.0
SG171594.JPEG,야수,fs_trg,13,1,1.0
SG112673.JPEG,사랑을 피하여,ms_trg,14,0,1.0
SD086916.JPEG,보이지 않는 사람,ms_trg,2,0,1.0
SG112744.JPEG,사랑을 피하여,cu_trg,14,0,1.0
SD092537.JPEG,마이 러블리 투투,ms_trg,19,0,1.0
SD072603.JPEG,상자 속 1/36,cu_trg,11,0,1.0
SD113555.JPEG,레벨업닥터 최기석,ms_trg,14,0,1.0
SD094119.JPEG,빨간자전거(인터넷연재판),ms_trg,0,0,0.8773821083155753
SG171331.JPEG,야수,ms_trg,10,0,0.9919993350110649
SD072923.JPEG,상자 속 1/36,ms_trg,11,0,1.0
SG171811.JPEG,야수,fs_trg,13,1,1.0
SD114775.JPEG,여기사는 더 이상 검을 들지 않았다,ms_trg,4,0,1.0
SD134621.JPEG,만인지상,cu_trg,7,0,1.0
SD129566.JPEG,편지창조,cu_trg,6,0,0.9142535295137245
SG117583.JPEG,어느날 절친이 남자가 되어버렸다,ms_trg,14,0,1.0
SD072494.JPEG,상자 속 1/36,ms_trg,4,0,1.0
SD127381.JPEG,너에게 하고 싶은 말,ms_trg,19,0,1.0
SG178142.JPEG,전학생은 외계인,cu_trg,6,0,0.9282557897016855
SD068500.JPEG,이현세 극화시리즈,ms_trg,7,0,0.9709399295156913
SG171451.JPEG,야수,cu_trg,10,0,1.0
SD082174.JPEG,몽홀,ms_trg,15,0,1.0
SD068767.JPEG,이현세 극화시리즈,ms_trg,7,0,1.0
SD105090.JPEG,오세영 창작 극화 시리즈,fs_trg,0,-1,0.0
SG178042.JPEG,전학생은 외계인,ms_trg,8,0,1.0
SD127290.JPEG,너에게 하고 싶은 말,ms_trg,4,0,0.8505949185489008
SD072840.JPEG,상자 속 1/36,ms_trg,4,0,0.9818084491448383
SG149376.JPEG,심술100단 시리즈,fs_trg,12,0,0.958327486703413
SD105111.JPEG,오세영 창작 극화 시리즈,cu_trg,5,0,0.8979613124357891
SD094498.JPEG,빨간자전거(인터넷연재판),ms_trg,0,0,0.8588277913096749
SG178284.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SD068803.JPEG,이현세 극화시리즈,cu_trg,7,0,0.975905236371779
SG178067.JPEG,전학생은 외계인,fs_trg,8,0,0.9581597458629
SE084814.JPEG,다정종합병원,ms_trg,6,0,1.0
SG064302.JPEG,40억 vs 1,cu_trg,8,0,0.8499622896241776
SD091826.JPEG,관계의 우로보로스,ms_trg,11,0,1.0
SG171474.JPEG,야수,cu_trg,17,0,1.0
SG124050.JPEG,잉어님과 떡볶이,cu_trg,1,0,0.9245535249704688
SG112608.JPEG,사랑을 피하여,cu_trg,14,0,1.0
SG112619.JPEG,사랑을 피하여,ms_trg,6,0,1.0
SG178086.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SD087113.JPEG,보이지 않는 사람,ms_trg,0,-1,0.0
SG112803.JPEG,사랑을 피하여,cu_trg,14,0,1.0
SD114805.JPEG,여기사는 더 이상 검을 들지 않았다,ms_trg,9,0,1.0
SE084648.JPEG,다정종합병원,ms_trg,11,0,0.9767440101205777
SG064536.JPEG,40억 vs 1,ms_trg,19,0,0.95796940679919
SD082608.JPEG,몽홀,ms_trg,15,0,1.0
SD092640.JPEG,마이 러블리 투투,ms_trg,18,0,1.0
SD092449.JPEG,마이 러블리 투투,ms_trg,1,0,1.0
SG178075.JPEG,전학생은 외계인,cu_trg,8,0,1.0
SG171386.JPEG,야수,cu_trg,6,0,1.0
SD068509.JPEG,이현세 극화시리즈,ms_trg,0,0,0.8634573560781926
SD072542.JPEG,상자 속 1/36,ms_trg,11,0,1.0
SD092514.JPEG,마이 러블리 투투,ms_trg,1,0,1.0
SD082209.JPEG,몽홀,cu_trg,15,0,0.9741080869714239
